,theta,sal,depth,nitrate,lon,lat,date,year,month,day,profile,cruise,vessel,density
3493,  27.3903,  35.0387,100,     0.04,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,22.5024071565
3494,  25.7584,  35.2940,125,     0.10,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,23.2062980944
3495,  24.6753,  35.3337,151,     0.06,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,23.5670129801
3496,  20.4200,  35.0564,200,     2.45,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,24.5712220195
3497,  17.9251,  34.7932,251,     4.39,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,25.0120738774
3498,  16.5473,  34.6582,280,     6.28,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,25.2389777459
3499,  14.3648,  34.4884,330,     9.76,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,25.5952242949
3500,  12.6030,  34.3403,370,    13.79,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,25.8405928658
3501,  10.6250,  34.2467,421,    20.78,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,26.1346615671
3502,   9.1979,  34.1835,472,    23.76,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,26.3250518083
3503,   7.1074,  34.1806,571,    32.56,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,26.6344349743
3504,   5.8134,  34.2567,671,    37.38,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,26.8631140751
3505,   5.0723,  34.3673,771,    39.21,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,27.0385584659
3506,   4.5405,  34.4417,871,    39.65,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,27.1569083788
3507,   4.1661,  34.4877,971,    39.71,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,27.2333344089
3508,   3.4888,  34.5348,1131,    39.98,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,27.3389984221
3509,   3.4900,  34.5347,1131,    39.95,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,27.3388028179
3510,   2.9201,  34.5654,1333,    39.99,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,27.4164778275
3511,   2.5294,  34.5844,1531,    39.92,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,27.4658571251
3512,   2.2769,  34.5998,1731,    39.64,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,27.4992676672
3513,   2.2775,  34.5997,1731,    39.70,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,27.4991387412
3514,   2.1321,  34.6078,1854,    39.47,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,27.5174160339
3515,   2.1327,  34.6077,1855,    39.54,164.988,19.0041666667, 2011/07/19,2011.0,7.0,19.0,122.0, 11-08, R/V Ryofu Maru,27.5172881407
3516,  28.7221,  34.7168,0,     0.11,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,21.83116764
3517,  28.7277,  34.7165,12,     0.08,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,21.8290938833
3518,  28.7252,  34.7165,26,     0.02,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,21.8299214675
3519,  28.7119,  34.7152,51,     0.00,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,21.8333699605
3520,  28.5447,  34.8542,76,     0.01,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,21.9905940452
3521,  27.1237,  35.1523,100,     0.01,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,22.6716040884
3522,  27.1153,  35.1552,100,     0.05,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,22.6764281079
3523,  25.5195,  35.3166,125,     0.00,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,23.2968593345
3524,  23.7536,  35.3149,151,     0.21,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,23.8278702991
3525,  20.6904,  35.0722,201,     2.04,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,24.5105753655
3526,  17.2714,  34.7355,250,     5.08,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,25.1267323219
3527,  14.4308,  34.4695,302,     9.87,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,25.5667848007
3528,  12.5849,  34.3372,350,    14.12,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,25.8417412355
3529,  12.5726,  34.3368,351,    14.13,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,25.8438292828
3530,  10.4997,  34.2231,401,    18.80,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,26.1382874286
3531,   8.8468,  34.1744,451,  -999.00,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,26.3735855249
3532,   7.7109,  34.1803,500,    30.40,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,26.5490737209
3533,   6.0836,  34.2261,601,    36.50,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,26.8053317201
3534,   5.2322,  34.3423,701,    38.98,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,27.0003049965
3535,   4.8092,  34.4107,803,    39.47,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,27.1026900669
3536,   4.3628,  34.4684,901,    39.61,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,27.1972188302
3537,   3.9977,  34.5034,1001,    39.81,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,27.2632555202
3538,   3.9952,  34.5035,1001,    39.85,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,27.2635920827
3539,   3.3464,  34.5431,1205,    40.07,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,27.3592646884
3540,   2.8744,  34.5666,1402,    40.06,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,27.4215371066
3541,   2.8757,  34.5665,1403,    40.16,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,27.4213412503
3542,   2.5394,  34.5882,1601,    40.01,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,27.4680234824
3543,   2.2884,  34.6018,1720,    39.77,164.979166667,18.5031666667, 2011/07/20,2011.0,7.0,20.0,123.0, 11-08, R/V Ryofu Maru,27.4999121966
3544,  28.8377,  34.7218,0,     0.09,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,21.7965214144
3545,  28.7339,  34.7183,10,     0.01,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,21.828361427
3546,  28.6267,  34.7422,51,     0.00,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,21.8813460749
3547,  27.1007,  35.1722,100,     0.01,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,22.693620144
3548,  24.3657,  35.3249,151,     0.09,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,23.6535403758
3549,  21.0203,  35.0896,199,     1.28,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,24.4343318002
3550,  17.2089,  34.7127,249,     4.89,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,25.1244129033
3551,  13.4600,  34.4253,331,    10.95,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,25.7350099358
3552,  11.5779,  34.2910,381,    15.13,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,25.9973493843
3553,   9.9006,  34.2055,431,    21.29,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,26.2269268631
3554,   8.3790,  34.1697,482,    27.16,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,26.4419766645
3555,   7.6514,  34.1847,533,    30.65,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,26.5610758631
3556,   6.1280,  34.2330,630,    36.53,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,26.8051186409
3557,   5.2675,  34.3299,731,    38.96,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,26.9864090071
3558,   4.7250,  34.4164,831,    39.70,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.1166008824
3559,   4.3113,  34.4752,932,    39.61,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.2080961553
3560,   3.7661,  34.5226,1072,    39.66,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.3019852381
3561,   3.1579,  34.5607,1272,    40.04,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.3909677914
3562,   2.7525,  34.5811,1472,    40.08,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.4438823012
3563,   2.3925,  34.5976,1672,    39.90,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.4879252867
3564,   2.1275,  34.6114,1872,    39.59,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.5206521631
3565,   1.8924,  34.6288,2070,    39.28,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.5530746785
3566,   1.7459,  34.6397,2271,    38.94,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.5729827647
3567,   1.5749,  34.6530,2472,    38.39,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.5963473212
3568,   1.4942,  34.6593,2672,    38.01,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.6072673795
3569,   1.4177,  34.6657,2873,    37.74,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.6178864557
3570,   1.3506,  34.6705,3083,    37.55,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.6264915765
3571,   1.2858,  34.6754,3333,    37.08,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.6349598582
3572,   1.2320,  34.6798,3582,    36.68,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.6422160018
3573,   1.1772,  34.6832,3831,    36.37,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.6487056403
3574,   1.1291,  34.6868,4083,    35.97,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.6548628101
3575,   1.0728,  34.6910,4332,    35.34,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.6620219198
3576,   1.0289,  34.6944,4582,    34.96,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.6676766691
3577,   0.9882,  34.6970,4832,    34.55,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.6724561249
3578,   0.9520,  34.6992,5081,    34.26,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.6765995671
3579,   0.9293,  34.7006,5330,    34.14,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.6792056902
3580,   0.9249,  34.7008,5436,    34.01,164.977,18.0001666667, 2011/07/20,2011.0,7.0,20.0,124.0, 11-08, R/V Ryofu Maru,27.6796530058
3581,  28.9396,  34.8065,0,     0.03,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,21.8247574675
3582,  28.9490,  34.8071,12,     0.01,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,21.8220691969
3583,  28.8376,  34.7937,51,     0.04,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,21.8492740514
3584,  27.1672,  35.1351,101,     0.00,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,22.6450087138
3585,  24.1506,  35.3853,150,     0.00,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,23.7625759525
3586,  21.0096,  35.0902,201,     1.58,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,24.4376906682
3587,  17.2319,  34.7197,250,     5.99,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,25.1242193685
3588,  15.3891,  34.5539,280,     8.83,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,25.4228883167
3589,  12.4683,  34.3347,331,    13.61,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,25.8624668039
3590,  11.1114,  34.2558,372,    18.93,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,26.0553183262
3591,   9.4817,  34.1925,421,    22.97,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,26.2861389892
3592,   8.2508,  34.1664,470,    27.59,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,26.4587436742
3593,   6.2777,  34.1772,571,    35.31,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,26.7422392891
3594,   5.3752,  34.3117,675,    38.86,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,26.9593808695
3595,   5.0194,  34.4182,771,    38.76,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.0847274237
3596,   4.6325,  34.4897,872,    39.22,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.1846633343
3597,   4.1677,  34.5176,972,    39.65,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.2567891406
3598,   3.6439,  34.5450,1132,    40.12,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.3318839433
3599,   3.0608,  34.5662,1331,    40.11,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.4043079762
3600,   2.5820,  34.5832,1531,    39.96,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.4603960322
3601,   2.3013,  34.6008,1731,    39.79,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.4980524745
3602,   2.0353,  34.6186,1932,    39.47,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.5337472455
3603,   1.8394,  34.6342,2132,    39.14,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.5614682572
3604,   1.6847,  34.6450,2331,    38.59,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.5818167381
3605,   1.5567,  34.6541,2531,    38.29,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.5985611195
3606,   1.4670,  34.6613,2727,    38.04,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.6108313756
3607,   1.3857,  34.6670,2930,    37.71,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.6212074876
3608,   1.3036,  34.6733,3172,    37.24,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.6320366867
3609,   1.2453,  34.6780,3421,    36.79,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.6398565453
3610,   1.1913,  34.6821,3671,    36.44,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.6468595396
3611,   1.1361,  34.6860,3920,    36.05,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.6537479054
3612,   1.0898,  34.6896,4171,    35.62,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.6597590344
3613,   1.0522,  34.6925,4418,    35.24,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.6646021032
3614,   1.0016,  34.6962,4670,    34.86,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.6709296468
3615,   0.9613,  34.6990,4919,    34.39,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.6758287299
3616,   0.9372,  34.7003,5172,    34.11,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.6784491963
3617,   0.9297,  34.7006,5244,    34.10,164.981666667,17.4881666667, 2011/07/20,2011.0,7.0,20.0,125.0, 11-08, R/V Ryofu Maru,27.6791795552
3618,  28.8953,  34.8975,0,     0.09,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,21.9062070281
3619,  28.8982,  34.8977,11,     0.03,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,21.9053891209
3620,  28.8878,  34.9815,50,     0.01,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,21.9702879363
3621,  25.8400,  35.2773,100,     0.02,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,23.1686344712
3622,  22.8228,  35.2664,151,     0.46,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,24.0624509225
3623,  19.0345,  34.9041,201,     3.62,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,24.8183450894
3624,  16.2657,  34.6331,254,     6.93,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,25.2850584212
3625,  13.2068,  34.3630,304,    14.17,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,25.7384973712
3626,  11.1426,  34.2592,351,    16.86,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,26.0523180412
3627,   9.2991,  34.1752,403,    22.62,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,26.3023459121
3628,   8.1337,  34.1662,453,    27.72,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,26.4760949261
3629,   6.9444,  34.1573,502,    32.38,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,26.6385181219
3630,   5.7361,  34.3018,604,    37.46,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,26.908050792
3631,   5.3799,  34.4067,702,    38.41,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.0335441615
3632,   4.9374,  34.4728,804,    39.17,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.1371167156
3633,   4.5234,  34.5057,903,    39.87,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.2092722643
3634,   4.1389,  34.5299,1003,    40.48,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.2695293889
3635,   3.4433,  34.5518,1202,    40.17,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.3568663114
3636,   2.9494,  34.5708,1401,    40.15,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.4181172126
3637,   2.5491,  34.5921,1601,    40.07,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.4702935455
3638,   2.2146,  34.6102,1802,    39.76,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.5126451592
3639,   1.9722,  34.6247,2000,    39.38,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.5435837779
3640,   1.7820,  34.6382,2199,    38.91,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.5690469359
3641,   1.6317,  34.6488,2398,    38.49,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.5888000366
3642,   1.5248,  34.6579,2598,    38.06,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.6039252322
3643,   1.4360,  34.6636,2800,    37.74,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.6148985447
3644,   1.3626,  34.6692,2997,    37.48,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.6246041711
3645,   1.2916,  34.6744,3250,    37.03,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.6337556118
3646,   1.2316,  34.6792,3499,    36.68,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.6417643461
3647,   1.1736,  34.6836,3751,    36.24,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.6492717965
3648,   1.1199,  34.6879,4001,    35.88,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.6563660197
3649,   1.0683,  34.6919,4250,    35.28,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.6630435253
3650,   1.0307,  34.6943,4499,    34.95,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.667476793
3651,   0.9856,  34.6973,4750,    34.50,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.6728678147
3652,   0.9495,  34.6996,5004,    34.14,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.6770834988
3653,   0.9267,  34.7007,5249,    34.02,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.6794555004
3654,   0.9141,  34.7014,5430,    33.90,164.982166667,16.9718333333, 2011/07/20,2011.0,7.0,20.0,126.0, 11-08, R/V Ryofu Maru,27.6808371732
3655,  28.7839,  34.8820,0,     0.14,164.977166667,16.4905, 2011/07/21,2011.0,7.0,21.0,127.0, 11-08, R/V Ryofu Maru,21.9318454705
3656,  28.7902,  34.8816,12,     0.11,164.977166667,16.4905, 2011/07/21,2011.0,7.0,21.0,127.0, 11-08, R/V Ryofu Maru,21.9294619404
3657,  28.7858,  34.8824,50,     0.05,164.977166667,16.4905, 2011/07/21,2011.0,7.0,21.0,127.0, 11-08, R/V Ryofu Maru,21.9315084657
3658,  24.6741,  35.2095,100,     0.10,164.977166667,16.4905, 2011/07/21,2011.0,7.0,21.0,127.0, 11-08, R/V Ryofu Maru,23.4753236998
