Date/GMT,Days since 1/1/1900,DEPTH[M],PRESSURE[DBAR],NA,SALINITY[PSS],TEMPERATURE[C],SIGMATHETA[KG/M3],OXYGEN[uMOL/KG],OXYGENSAT,LON,LAT
07/15/2013 19:37,41470.817,-358.566,-361.52,7,34.246,10.5402,26.278,179.3,65.7,157.964,35.966
07/15/2013 19:37,41470.817,-348.577,-351.44,7,34.2622,10.7532,26.253,182.4,67.2,157.964,35.966
07/15/2013 19:37,41470.817,-338.666,-341.44,7,34.2909,11.0839,26.216,181.9,67.4,157.964,35.966
07/15/2013 19:37,41470.817,-328.647,-331.33,7,34.3236,11.4439,26.176,174.2,65.1,157.964,35.966
07/15/2013 19:37,41470.817,-318.15,-320.74,7,34.3286,11.6917,26.134,173.7,65.2,157.964,35.966
07/15/2013 19:37,41470.817,-309.16,-311.67,7,34.372,12.0881,26.093,174.6,66.1,157.964,35.966
07/15/2013 19:37,41470.817,-298.891,-301.31,7,34.3502,12.1365,26.066,179,67.9,157.964,35.966
07/15/2013 19:37,41470.817,-288.85,-291.18,7,34.3488,12.5266,25.99,189.4,72.4,157.964,35.966
07/15/2013 19:37,41470.817,-276.379,-278.6,7,34.4484,13.2364,25.926,177.1,68.7,157.964,35.966
07/15/2013 19:37,41470.817,-269.023,-271.18,7,34.4625,13.5017,25.883,174.5,68.1,157.964,35.966
07/15/2013 19:37,41470.817,-259.039,-261.11,7,34.4789,13.7679,25.841,175,68.7,157.964,35.966
07/15/2013 19:37,41470.817,-249.085,-251.07,7,34.4967,14.052,25.796,175.7,69.3,157.964,35.966
07/15/2013 19:37,41470.817,-239.229,-241.13,7,34.515,14.338,25.749,178.5,70.8,157.964,35.966
07/15/2013 19:37,41470.817,-229.105,-230.92,7,34.5302,14.6135,25.702,181.5,72.5,157.964,35.966
07/15/2013 19:37,41470.817,-219.675,-221.41,7,34.5438,14.8764,25.655,183.7,73.7,157.964,35.966
07/15/2013 19:37,41470.817,-209.61,-211.26,7,34.5694,15.2205,25.599,183.2,74,157.964,35.966
07/15/2013 19:37,41470.817,-199.346,-200.91,7,34.5829,15.448,25.559,182.7,74.2,157.964,35.966
07/15/2013 19:37,41470.817,-189.944,-191.43,7,34.5987,15.6216,25.532,185.4,75.5,157.964,35.966
07/15/2013 19:37,41470.817,-179.599,-181,7,34.6229,15.8782,25.493,189.8,77.7,157.964,35.966
07/15/2013 19:37,41470.817,-169.939,-171.26,7,34.6255,16.0305,25.46,190,78,157.964,35.966
07/15/2013 19:37,41470.817,-160.327,-161.57,7,34.6346,16.185,25.431,189.4,78,157.964,35.966
07/15/2013 19:37,41470.817,-150.07,-151.23,7,34.6497,16.3915,25.395,190.1,78.6,157.964,35.966
07/15/2013 19:37,41470.817,-139.516,-140.59,7,34.6576,16.6276,25.345,194.7,80.9,157.964,35.966
07/15/2013 19:37,41470.817,-129.992,-130.99,7,34.6662,16.8515,25.299,195.2,81.5,157.964,35.966
07/15/2013 19:37,41470.817,-120.418,-121.34,7,34.6322,17.0478,25.226,187.6,78.6,157.964,35.966
07/15/2013 19:37,41470.817,-110.586,-111.43,7,34.6614,17.3913,25.166,183.8,77.5,157.964,35.966
07/15/2013 19:37,41470.817,-100.575,-101.34,7,34.6992,17.8994,25.072,193.8,82.5,157.964,35.966
07/15/2013 19:37,41470.817,-95.515,-96.24,7,34.7117,18.1014,25.031,197.7,84.5,157.964,35.966
07/15/2013 19:37,41470.817,-90.603,-91.29,7,34.7145,18.2944,24.986,199.6,85.6,157.964,35.966
07/15/2013 19:37,41470.817,-85.801,-86.45,7,34.7037,18.4177,24.946,200.5,86.2,157.964,35.966
07/15/2013 19:37,41470.817,-81.167,-81.78,7,34.6832,18.5226,24.904,201.8,86.9,157.964,35.966
07/15/2013 19:37,41470.817,-76.066,-76.64,7,34.652,18.6529,24.848,204,88,157.964,35.966
07/15/2013 19:37,41470.817,-70.985,-71.52,7,34.664,18.9681,24.777,208.4,90.5,157.964,35.966
07/15/2013 19:37,41470.817,-66.301,-66.8,7,34.6506,19.2343,24.698,208.8,91.1,157.964,35.966
07/15/2013 19:37,41470.817,-61.121,-61.58,7,34.6216,19.6574,24.567,206.9,90.9,157.964,35.966
07/15/2013 19:37,41470.817,-56.407,-56.83,7,34.5933,20.184,24.407,214.4,95.1,157.964,35.966
07/15/2013 19:37,41470.817,-51.425,-51.81,7,34.5594,20.5411,24.286,221.1,98.7,157.964,35.966
07/15/2013 19:37,41470.817,-46.274,-46.62,7,34.5414,21.0327,24.14,223.9,100.8,157.964,35.966
07/15/2013 19:37,41470.817,-41.51,-41.82,7,34.5383,21.3845,24.041,223.4,101.2,157.964,35.966
07/15/2013 19:37,41470.817,-36.27,-36.54,7,34.5376,21.8889,23.901,221,101,157.964,35.966
07/15/2013 19:37,41470.817,-31.307,-31.54,7,34.5052,22.2721,23.769,221.1,101.7,157.964,35.966
07/15/2013 19:37,41470.817,-26.603,-26.8,7,34.4531,22.948,23.537,219.4,102.1,157.964,35.966
07/15/2013 19:37,41470.817,-21.62,-21.78,7,34.4061,24.332,23.096,213.9,101.9,157.964,35.966
07/15/2013 19:37,41470.817,-16.627,-16.75,7,34.4114,24.5709,23.029,212,101.4,157.964,35.966
07/15/2013 19:37,41470.817,-11.644,-11.73,7,34.4113,24.5703,23.029,212,101.4,157.964,35.966
07/15/2013 19:37,41470.817,-7.614,-7.67,7,34.4116,24.5688,23.029,212.1,101.4,157.964,35.966
07/21/2013 01:51,41476.077,-989.277,-998.97,7,34.375,3.1841,27.376,35.3,11,158.583,36.154
07/21/2013 01:51,41476.077,-942.464,-951.59,7,34.3605,3.291,27.354,36.7,11.4,158.583,36.154
07/21/2013 01:51,41476.077,-893.03,-901.57,7,34.3322,3.3694,27.324,35.4,11,158.583,36.154
07/21/2013 01:51,41476.077,-843.417,-851.38,7,34.3203,3.5387,27.298,38.1,11.9,158.583,36.154
07/21/2013 01:51,41476.077,-793.238,-800.63,7,34.295,3.6631,27.265,40.1,12.6,158.583,36.154
07/21/2013 01:51,41476.077,-744.758,-751.61,7,34.2628,3.8873,27.217,43.8,13.8,158.583,36.154
07/21/2013 01:51,41476.077,-695.109,-701.42,7,34.2296,4.0742,27.171,48.2,15.2,158.583,36.154
07/21/2013 01:51,41476.077,-645.448,-651.23,7,34.1953,4.3314,27.117,55.3,17.6,158.583,36.154
07/21/2013 01:51,41476.077,-596.122,-601.39,7,34.1612,4.5887,27.062,63.7,20.4,158.583,36.154
07/21/2013 01:51,41476.077,-546.596,-551.36,7,34.0883,4.7368,26.987,79.1,25.4,158.583,36.154
07/21/2013 01:51,41476.077,-496.8,-501.07,7,34.0331,4.8311,26.932,94.1,30.3,158.583,36.154
07/21/2013 01:51,41476.077,-446.993,-450.78,7,34.0046,5.0708,26.882,108.4,35.1,158.583,36.154
07/21/2013 01:51,41476.077,-398.254,-401.58,7,33.9293,5.2531,26.801,132.4,43,158.583,36.154
07/21/2013 01:51,41476.077,-377.635,-380.77,7,33.9361,5.4852,26.779,137.9,45,158.583,36.154
07/21/2013 01:51,41476.077,-358.55,-361.51,7,33.8998,5.5901,26.737,150.7,49.3,158.583,36.154
07/21/2013 01:51,41476.077,-348.64,-351.51,7,33.9061,5.7298,26.725,154.4,50.7,158.583,36.154
07/21/2013 01:51,41476.077,-338.324,-341.1,7,33.9142,5.8825,26.713,155.6,51.3,158.583,36.154
07/21/2013 01:51,41476.077,-328.75,-331.44,7,33.8995,5.955,26.692,161.5,53.3,158.583,36.154
07/21/2013 01:51,41476.077,-316.629,-319.21,7,33.8782,5.9974,26.67,173.1,57.2,158.583,36.154
07/21/2013 01:51,41476.077,-308.67,-311.18,7,33.8843,6.1541,26.655,177.4,58.8,158.583,36.154
07/21/2013 01:51,41476.077,-298.777,-301.2,7,33.886,6.3261,26.634,181.2,60.3,158.583,36.154
07/21/2013 01:51,41476.077,-289.311,-291.65,7,33.8746,6.4583,26.608,188.2,62.8,158.583,36.154
07/21/2013 01:51,41476.077,-278.843,-281.09,7,33.8838,6.6256,26.593,195.8,65.6,158.583,36.154
07/21/2013 01:51,41476.077,-268.989,-271.15,7,33.8944,6.8918,26.566,199.8,67.4,158.583,36.154
07/21/2013 01:51,41476.077,-259.025,-261.1,7,33.8834,7.01,26.541,209.7,70.9,158.583,36.154
07/21/2013 01:51,41476.077,-249.031,-251.02,7,33.8987,7.3057,26.512,215.2,73.2,158.583,36.154
07/21/2013 01:51,41476.077,-239.632,-241.54,7,33.923,7.61,26.488,218.1,74.8,158.583,36.154
07/21/2013 01:51,41476.077,-228.447,-230.26,7,33.9937,8.1428,26.466,208.2,72.3,158.583,36.154
07/21/2013 01:51,41476.077,-219.364,-221.1,7,34.0022,8.2334,26.459,204.4,71.1,158.583,36.154
07/21/2013 01:51,41476.077,-208.585,-210.23,7,34.0141,8.5135,26.426,207.8,72.7,158.583,36.154
07/21/2013 01:51,41476.077,-199.66,-201.23,7,34.0298,8.6893,26.411,209,73.4,158.583,36.154
07/21/2013 01:51,41476.077,-189.841,-191.33,7,34.0651,9.134,26.368,210.2,74.6,158.583,36.154
07/21/2013 01:51,41476.077,-179.616,-181.02,7,34.0962,9.4209,26.346,210.6,75.3,158.583,36.154
07/21/2013 01:51,41476.077,-170.085,-171.41,7,34.1334,9.7978,26.313,209.9,75.6,158.583,36.154
07/21/2013 01:51,41476.077,-159.967,-161.21,7,34.1935,10.3572,26.265,211.7,77.2,158.583,36.154
07/21/2013 01:51,41476.077,-149.82,-150.98,7,34.2295,10.7727,26.22,208.6,76.8,158.583,36.154
07/21/2013 01:51,41476.077,-140.218,-141.3,7,34.2511,11.1639,26.166,205.6,76.3,158.583,36.154
07/21/2013 01:51,41476.077,-130.714,-131.72,7,34.2922,11.7284,26.094,209.2,78.6,158.583,36.154
07/21/2013 01:51,41476.077,-119.99,-120.91,7,34.3342,12.3151,26.015,213.6,81.3,158.583,36.154
07/21/2013 01:51,41476.077,-109.86,-110.7,7,34.3499,12.5804,25.976,214.4,82,158.583,36.154
07/21/2013 01:51,41476.077,-100.792,-101.56,7,34.3656,12.8845,25.928,214,82.4,158.583,36.154
07/21/2013 01:51,41476.077,-95.741,-96.47,7,34.3753,13.1482,25.882,213.8,82.8,158.583,36.154
07/21/2013 01:51,41476.077,-91.028,-91.72,7,34.3878,13.5972,25.801,213.7,83.5,158.583,36.154
07/21/2013 01:51,41476.077,-85.64,-86.29,7,34.4051,14.0264,25.725,217,85.5,158.583,36.154
07/21/2013 01:51,41476.077,-80.302,-80.91,7,34.413,14.4077,25.651,222.8,88.5,158.583,36.154
07/21/2013 01:51,41476.077,-75.985,-76.56,7,34.4175,14.9752,25.532,229.8,92.3,158.583,36.154
07/21/2013 01:51,41476.077,-70.498,-71.03,7,34.4267,15.325,25.462,243.5,98.5,158.583,36.154
07/21/2013 01:51,41476.077,-66.251,-66.75,7,34.4158,16.1116,25.276,255.1,104.8,158.583,36.154
07/21/2013 01:51,41476.077,-61.388,-61.85,7,34.3838,17.1378,25.012,260.7,109.2,158.583,36.154
07/21/2013 01:51,41476.077,-56.257,-56.68,7,34.3563,17.8645,24.816,256.9,109.1,158.583,36.154
07/21/2013 01:51,41476.077,-51.196,-51.58,7,34.3342,18.4584,24.652,252.4,108.3,158.583,36.154
07/21/2013 01:51,41476.077,-46.204,-46.55,7,34.34,18.5031,24.645,251.3,107.9,158.583,36.154
07/21/2013 01:51,41476.077,-41.43,-41.74,7,34.3156,19.2551,24.436,244,106.2,158.583,36.154
07/21/2013 01:51,41476.077,-36.498,-36.77,7,34.3179,19.4108,24.398,242.7,106,158.583,36.154
07/21/2013 01:51,41476.077,-31.317,-31.55,7,34.265,19.5745,24.315,241.4,105.7,158.583,36.154
07/21/2013 01:51,41476.077,-26.404,-26.6,7,34.2497,20.0676,24.174,238.9,105.5,158.583,36.154
07/21/2013 01:51,41476.077,-21.679,-21.84,7,34.3521,21.9812,23.734,228.2,104.4,158.583,36.154
07/21/2013 01:51,41476.077,-16.537,-16.66,7,34.3559,23.1402,23.407,220.4,102.9,158.583,36.154
07/21/2013 01:51,41476.077,-11.892,-11.98,7,34.2698,23.3814,23.272,218.3,102.2,158.583,36.154
07/21/2013 01:51,41476.077,-7.614,-7.67,7,34.2309,23.5504,23.193,217.4,102.1,158.583,36.154
07/26/2013 06:17,41481.262,-988.908,-998.58,7,34.3611,3.2901,27.355,36.5,11.4,158.859,35.974
07/26/2013 06:17,41481.262,-941.905,-951.01,7,34.3357,3.369,27.327,35.6,11.1,158.859,35.974
07/26/2013 06:17,41481.262,-893.183,-901.71,7,34.3221,3.5292,27.3,37.9,11.8,158.859,35.974
07/26/2013 06:17,41481.262,-843.044,-850.99,7,34.2948,3.7033,27.261,40.2,12.6,158.859,35.974
07/26/2013 06:17,41481.262,-793.794,-801.18,7,34.2722,3.857,27.228,43.4,13.7,158.859,35.974
07/26/2013 06:17,41481.262,-744.502,-751.34,7,34.2366,4.0455,27.18,46.7,14.8,158.859,35.974
07/26/2013 06:17,41481.262,-695.06,-701.36,7,34.1917,4.2098,27.127,52.6,16.7,158.859,35.974
07/26/2013 06:17,41481.262,-645.33,-651.1,7,34.1632,4.4229,27.081,61,19.4,158.859,35.974
07/26/2013 06:17,41481.262,-595.923,-601.18,7,34.1504,4.8062,27.029,72.2,23.2,158.859,35.974
07/26/2013 06:17,41481.262,-546.416,-551.17,7,34.1112,4.97,26.979,84.1,27.1,158.859,35.974
07/26/2013 06:17,41481.262,-497.036,-501.3,7,34.0037,4.878,26.904,101.8,32.8,158.859,35.974
07/26/2013 06:17,41481.262,-447.733,-451.52,7,33.9712,5.2178,26.839,122.3,39.7,158.859,35.974
07/26/2013 06:17,41481.262,-398.299,-401.62,7,33.9,5.4288,26.757,149,48.6,158.859,35.974
07/26/2013 06:17,41481.262,-375.887,-379,7,33.8877,5.6987,26.715,159,52.2,158.859,35.974
07/26/2013 06:17,41481.262,-357.604,-360.55,7,33.8895,6.0377,26.674,169,55.9,158.859,35.974
07/26/2013 06:17,41481.262,-348.349,-351.21,7,33.9039,6.1927,26.666,170.7,56.6,158.859,35.974
07/26/2013 06:17,41481.262,-338.349,-341.12,7,33.8737,6.1961,26.642,181.7,60.3,158.859,35.974
07/26/2013 06:17,41481.262,-328.795,-331.48,7,33.8775,6.4417,26.613,191.1,63.8,158.859,35.974
07/26/2013 06:17,41481.262,-318.586,-321.18,7,33.8864,6.6348,26.595,198.5,66.5,158.859,35.974
07/26/2013 06:17,41481.262,-308.833,-311.34,7,33.8984,6.8111,26.581,201.4,67.8,158.859,35.974
07/26/2013 06:17,41481.262,-298.405,-300.82,7,33.9126,7.0404,26.561,202.3,68.5,158.859,35.974
07/26/2013 06:17,41481.262,-289.127,-291.46,7,33.9146,7.1396,26.549,205.5,69.7,158.859,35.974
07/26/2013 06:17,41481.262,-279.214,-281.46,7,33.9311,7.3862,26.527,208.8,71.2,158.859,35.974
07/26/2013 06:17,41481.262,-269.092,-271.25,7,33.9485,7.688,26.498,213.6,73.4,158.859,35.974
07/26/2013 06:17,41481.262,-259.426,-261.5,7,33.9643,7.8882,26.481,216.3,74.6,158.859,35.974
07/26/2013 06:17,41481.262,-249.64,-251.63,7,33.9903,8.1765,26.459,214.3,74.4,158.859,35.974
07/26/2013 06:17,41481.262,-238.416,-240.31,7,34.0144,8.4857,26.431,214.8,75.1,158.859,35.974
07/26/2013 06:17,41481.262,-229.175,-230.99,7,34.0377,8.7496,26.408,215.5,75.8,158.859,35.974
07/26/2013 06:17,41481.262,-218.971,-220.7,7,34.0612,9.0017,26.387,213.3,75.5,158.859,35.974
07/26/2013 06:17,41481.262,-209.729,-211.38,7,34.0962,9.3554,26.357,212.3,75.7,158.859,35.974
07/26/2013 06:17,41481.262,-199.514,-201.08,7,34.1352,9.7303,26.326,212.7,76.5,158.859,35.974
07/26/2013 06:17,41481.262,-189.428,-190.91,7,34.1603,9.945,26.31,215.1,77.8,158.859,35.974
07/26/2013 06:17,41481.262,-180.254,-181.66,7,34.1938,10.2718,26.28,218.5,79.6,158.859,35.974
07/26/2013 06:17,41481.262,-169.611,-170.93,7,34.2156,10.4563,26.265,220.2,80.5,158.859,35.974
07/26/2013 06:17,41481.262,-160.168,-161.41,7,34.2403,10.7734,26.228,220.2,81.1,158.859,35.974
07/26/2013 06:17,41481.262,-149.793,-150.95,7,34.2656,11.061,26.196,218.3,80.9,158.859,35.974
07/26/2013 06:17,41481.262,-139.764,-140.84,7,34.2974,11.5482,26.132,215.5,80.7,158.859,35.974
07/26/2013 06:17,41481.262,-130.597,-131.6,7,34.3145,11.8085,26.097,216.1,81.4,158.859,35.974
07/26/2013 06:17,41481.262,-119.962,-120.88,7,34.3436,12.3016,26.025,218.4,83.1,158.859,35.974
07/26/2013 06:17,41481.262,-110.527,-111.37,7,34.3581,12.5519,25.988,222,84.9,158.859,35.974
07/26/2013 06:17,41481.262,-100.248,-101.01,7,34.3779,12.8487,25.944,219.9,84.6,158.859,35.974
07/26/2013 06:17,41481.262,-95.703,-96.43,7,34.3878,13.1059,25.901,219.2,84.8,158.859,35.974
07/26/2013 06:17,41481.262,-90.99,-91.68,7,34.3923,13.2504,25.875,220.2,85.5,158.859,35.974
07/26/2013 06:17,41481.262,-86.108,-86.76,7,34.3912,13.5405,25.815,225.4,88,158.859,35.974
07/26/2013 06:17,41481.262,-81.226,-81.84,7,34.3909,13.8542,25.75,239,93.9,158.859,35.974
07/26/2013 06:17,41481.262,-75.977,-76.55,7,34.3908,14.1592,25.686,243.9,96.4,158.859,35.974
07/26/2013 06:17,41481.262,-70.975,-71.51,7,34.402,14.8839,25.539,253.9,101.8,158.859,35.974
07/26/2013 06:17,41481.262,-66.162,-66.66,7,34.4002,15.4649,25.41,268.4,108.9,158.859,35.974
07/26/2013 06:17,41481.262,-60.744,-61.2,7,34.3904,16.0972,25.26,273,112.1,158.859,35.974
07/26/2013 06:17,41481.262,-56.268,-56.69,7,34.3728,17.3088,24.963,268,112.6,158.859,35.974
07/26/2013 06:17,41481.262,-51.415,-51.8,7,34.3546,18.1436,24.746,260.7,111.2,158.859,35.974
07/26/2013 06:17,41481.262,-46.205,-46.55,7,34.3399,18.8021,24.57,252.2,108.9,158.859,35.974
07/26/2013 06:17,41481.262,-41.361,-41.67,7,34.3281,18.9957,24.512,249.2,108,158.859,35.974
07/26/2013 06:17,41481.262,-36.558,-36.83,7,34.3381,19.4326,24.407,245.3,107.2,158.859,35.974
07/26/2013 06:17,41481.262,-31.238,-31.47,7,34.3201,19.6978,24.325,243.4,106.9,158.859,35.974
07/26/2013 06:17,41481.262,-26.622,-26.82,7,34.2827,20.9608,23.961,237.6,106.7,158.859,35.974
07/26/2013 06:17,41481.262,-21.749,-21.91,7,34.2923,21.9915,23.685,230.4,105.3,158.859,35.974
07/26/2013 06:17,41481.262,-16.498,-16.62,7,34.2256,23.5943,23.177,217.6,102.2,158.859,35.974
07/26/2013 06:17,41481.262,-11.624,-11.71,7,34.1748,24.0646,23,215.8,102.2,158.859,35.974
07/26/2013 06:17,41481.262,-7.733,-7.79,7,34.1479,24.0962,22.97,215.4,102,158.859,35.974
07/31/2013 10:27,41486.435,-989.915,-999.55,7,34.3111,3.5973,27.286,38.7,12.1,159.164,35.414
07/31/2013 10:27,41486.435,-942.416,-951.48,7,34.2839,3.8083,27.243,42.1,13.3,159.164,35.414
07/31/2013 10:27,41486.435,-892.604,-901.08,7,34.2565,3.9377,27.208,44.4,14,159.164,35.414
07/31/2013 10:27,41486.435,-843.115,-851.02,7,34.2107,4.1655,27.148,50.5,16,159.164,35.414
07/31/2013 10:27,41486.435,-794.278,-801.63,7,34.1705,4.3783,27.093,57.6,18.4,159.164,35.414
07/31/2013 10:27,41486.435,-744.915,-751.72,7,34.1318,4.5385,27.045,67.2,21.5,159.164,35.414
07/31/2013 10:27,41486.435,-695.451,-701.72,7,34.0878,4.9168,26.968,84.1,27.1,159.164,35.414
07/31/2013 10:27,41486.435,-645.173,-650.91,7,34.0052,5.0562,26.886,106,34.3,159.164,35.414
07/31/2013 10:27,41486.435,-595.883,-601.11,7,33.9351,5.3433,26.797,132.4,43.1,159.164,35.414
07/31/2013 10:27,41486.435,-546.899,-551.63,7,33.897,5.8193,26.71,160.8,52.9,159.164,35.414
07/31/2013 10:27,41486.435,-497.278,-501.52,7,33.9205,6.865,26.593,192.4,64.8,159.164,35.414
07/31/2013 10:27,41486.435,-447.696,-451.46,7,34.0499,8.576,26.448,194.8,68.3,159.164,35.414
07/31/2013 10:27,41486.435,-397.526,-400.82,7,34.2176,10.3572,26.288,189.4,69.1,159.164,35.414
07/31/2013 10:27,41486.435,-377.927,-381.04,7,34.2556,10.8298,26.235,188,69.3,159.164,35.414
07/31/2013 10:27,41486.435,-357.721,-360.65,7,34.3052,11.4031,26.17,183.6,68.5,159.164,35.414
07/31/2013 10:27,41486.435,-348.613,-351.46,7,34.3238,11.6017,26.148,181.4,68,159.164,35.414
07/31/2013 10:27,41486.435,-338.455,-341.21,7,34.3532,11.9447,26.106,176.7,66.7,159.164,35.414
07/31/2013 10:27,41486.435,-328.791,-331.46,7,34.3815,12.2529,26.069,172.2,65.5,159.164,35.414
07/31/2013 10:27,41486.435,-319.048,-321.63,7,34.4043,12.5956,26.02,170.8,65.4,159.164,35.414
07/31/2013 10:27,41486.435,-309.245,-311.74,7,34.4258,12.8885,25.979,175.2,67.5,159.164,35.414
07/31/2013 10:27,41486.435,-299.025,-301.43,7,34.4422,13.1653,25.937,178.2,69.1,159.164,35.414
07/31/2013 10:27,41486.435,-289.26,-291.58,7,34.4641,13.499,25.886,183,71.4,159.164,35.414
07/31/2013 10:27,41486.435,-278.771,-281,7,34.4825,13.7948,25.839,179.4,70.4,159.164,35.414
07/31/2013 10:27,41486.435,-267.301,-269.43,7,34.4941,14.0515,25.794,176.5,69.7,159.164,35.414
07/31/2013 10:27,41486.435,-259.29,-261.35,7,34.5147,14.3341,25.75,178.2,70.7,159.164,35.414
07/31/2013 10:27,41486.435,-248.77,-250.74,7,34.5367,14.7572,25.676,180.1,72.1,159.164,35.414
07/31/2013 10:27,41486.435,-238.864,-240.75,7,34.5576,15.042,25.63,180.8,72.8,159.164,35.414
07/31/2013 10:27,41486.435,-229.632,-231.44,7,34.5757,15.3191,25.583,181.2,73.4,159.164,35.414
07/31/2013 10:27,41486.435,-219.22,-220.94,7,34.597,15.6286,25.53,184.5,75.2,159.164,35.414
07/31/2013 10:27,41486.435,-209.422,-211.06,7,34.6109,15.8676,25.487,185.9,76.1,159.164,35.414
07/31/2013 10:27,41486.435,-199.772,-201.33,7,34.6233,16.1343,25.435,185.1,76.2,159.164,35.414
07/31/2013 10:27,41486.435,-188.426,-189.89,7,34.6444,16.5023,25.366,190.7,79,159.164,35.414
07/31/2013 10:27,41486.435,-179.558,-180.95,7,34.6522,16.6966,25.327,191.3,79.6,159.164,35.414
07/31/2013 10:27,41486.435,-169.778,-171.09,7,34.6763,17.0245,25.268,191.7,80.3,159.164,35.414
07/31/2013 10:27,41486.435,-159.581,-160.81,7,34.6892,17.2628,25.22,199.7,84,159.164,35.414
07/31/2013 10:27,41486.435,-150.494,-151.65,7,34.7004,17.4215,25.191,203.3,85.8,159.164,35.414
07/31/2013 10:27,41486.435,-140.594,-141.67,7,34.6872,17.6292,25.13,207.7,88,159.164,35.414
07/31/2013 10:27,41486.435,-130.276,-131.27,7,34.695,17.8006,25.094,207.7,88.3,159.164,35.414
07/31/2013 10:27,41486.435,-119.978,-120.89,7,34.7048,17.9857,25.056,203.3,86.7,159.164,35.414
07/31/2013 10:27,41486.435,-110.78,-111.62,7,34.7236,18.2418,25.006,202.5,86.8,159.164,35.414
07/31/2013 10:27,41486.435,-100.957,-101.72,7,34.7186,18.41,24.96,203.4,87.4,159.164,35.414
07/31/2013 10:27,41486.435,-95.5,-96.22,7,34.7195,18.5739,24.92,203.8,87.9,159.164,35.414
07/31/2013 10:27,41486.435,-90.746,-91.43,7,34.72,18.7487,24.876,204.4,88.4,159.164,35.414
07/31/2013 10:27,41486.435,-86.112,-86.76,7,34.7149,18.8684,24.842,205.9,89.3,159.164,35.414
07/31/2013 10:27,41486.435,-80.913,-81.52,7,34.7072,19.1261,24.77,210.2,91.5,159.164,35.414
07/31/2013 10:27,41486.435,-75.951,-76.52,7,34.7012,19.3144,24.717,215.8,94.3,159.164,35.414
07/31/2013 10:27,41486.435,-71.376,-71.91,7,34.6923,19.5922,24.638,221.1,97.1,159.164,35.414
07/31/2013 10:27,41486.435,-66.156,-66.65,7,34.6818,20.0753,24.504,223.6,99.1,159.164,35.414
07/31/2013 10:27,41486.435,-61.124,-61.58,7,34.6538,20.4274,24.389,223.7,99.7,159.164,35.414
07/31/2013 10:27,41486.435,-56.42,-56.84,7,34.6383,20.6684,24.312,223.8,100.2,159.164,35.414
07/31/2013 10:27,41486.435,-51.239,-51.62,7,34.6254,20.9675,24.222,223.4,100.6,159.164,35.414
07/31/2013 10:27,41486.435,-45.929,-46.27,7,34.6206,21.2809,24.132,223.3,101,159.164,35.414
07/31/2013 10:27,41486.435,-41.602,-41.91,7,34.5324,21.8088,23.92,225.4,102.9,159.164,35.414
07/31/2013 10:27,41486.435,-36.292,-36.56,7,34.4948,21.9461,23.853,227.7,104.2,159.164,35.414
07/31/2013 10:27,41486.435,-31.239,-31.47,7,34.4876,22.1111,23.801,228.2,104.7,159.164,35.414
07/31/2013 10:27,41486.435,-26.465,-26.66,7,34.4955,22.3963,23.726,227.8,105,159.164,35.414
07/31/2013 10:27,41486.435,-21.68,-21.84,7,34.4945,22.9299,23.573,226.9,105.6,159.164,35.414
07/31/2013 10:27,41486.435,-16.399,-16.52,7,34.3562,24.4918,23.011,218,104.1,159.164,35.414
07/31/2013 10:27,41486.435,-11.635,-11.72,7,34.3037,25.7052,22.602,210.8,102.7,159.164,35.414
07/31/2013 10:27,41486.435,-7.843,-7.9,7,34.3392,25.9144,22.564,209,102.2,159.164,35.414
08/05/2013 15:09,41491.631,-989.706,-999.3,8,34.2848,3.7879,27.246,41.7,13.1,159.496,34.967
08/05/2013 15:09,41491.631,-941.702,-950.72,8,34.264,3.9083,27.217,43.7,13.8,159.496,34.967
08/05/2013 15:09,41491.631,-892.609,-901.05,8,34.2297,4.0734,27.173,47.7,15.1,159.496,34.967
08/05/2013 15:09,41491.631,-843.435,-851.31,8,34.1842,4.2928,27.114,54.4,17.3,159.496,34.967
08/05/2013 15:09,41491.631,-794.309,-801.63,8,34.14,4.5412,27.052,64.9,20.7,159.496,34.967
08/05/2013 15:09,41491.631,-743.836,-750.6,8,34.0931,4.7783,26.988,79.2,25.5,159.496,34.967
08/05/2013 15:09,41491.631,-694.637,-700.87,8,34.0414,5.0703,26.914,96.3,31.2,159.496,34.967
08/05/2013 15:09,41491.631,-645.871,-651.59,8,33.9665,5.2235,26.836,121.8,39.5,159.496,34.967
08/05/2013 15:09,41491.631,-596.095,-601.3,8,33.963,5.8787,26.755,142.4,46.9,159.496,34.967
08/05/2013 15:09,41491.631,-546.771,-551.48,8,33.9524,6.7717,26.632,167.9,56.5,159.496,34.967
08/05/2013 15:09,41491.631,-497.199,-501.42,8,34.0524,8.3317,26.488,181.6,63.3,159.496,34.967
08/05/2013 15:09,41491.631,-447.218,-450.96,8,34.1071,9.5294,26.342,217.8,78,159.496,34.967
08/05/2013 15:09,41491.631,-398.087,-401.37,8,34.3078,11.3299,26.186,187.2,69.8,159.496,34.967
08/05/2013 15:09,41491.631,-376.445,-379.53,8,34.3729,12.109,26.091,173.9,65.9,159.496,34.967
08/05/2013 15:09,41491.631,-357.864,-360.78,8,34.4133,12.6542,26.017,176,67.5,159.496,34.967
08/05/2013 15:09,41491.631,-348.409,-351.24,8,34.4349,13.0455,25.956,175.3,67.8,159.496,34.967
